image_path,name
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Copy of oil-a-real-close-up-of-a-part-of-the-earth-s-crust-ordinary-plain-1922365577.jpg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Copy of photo_2022-06-01_07-04-38.jpg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Copy of photo_2022-06-01_07-04-46.jpg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Copy of photo_2022-06-01_07-05-32.jpg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Copy of photo_2022-06-01_07-05-40.jpg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Copy of photo_2022-06-01_07-05-44.jpg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Copy of photo_2022-06-01_07-05-48.jpg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Copy of photo_2022-06-01_07-05-52.jpg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Copy of photo_2022-06-01_07-05-56.jpg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Copy of photo_2022-06-01_07-06-00.jpg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Copy of Photograph-showing-the-presence-of-alluvial-soil-along-stream-course-dry-near-Patlodha_Q640.jpg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Copy of images76 (2).jpg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Copy of images77 (2).jpg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Copy of images78 (2).jpg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Copy of images81.jpg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Copy of images84.jpg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Copy of images86.jpg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Copy of images93.jpg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Copy of images96.jpg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Copy of images97.jpg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Copy of IMG-20220531-WA0017.jpg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Copy of IMG-20220531-WA0018.jpg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Copy of IMG-20220531-WA0019.jpg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Copy of IMG-20220531-WA0020.jpg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Copy of IMG-20220531-WA0021.jpg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Copy of IMG-20220531-WA0022.jpg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Copy of IMG-20220531-WA0023.jpg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Copy of IMG-20220531-WA0024.jpg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Copy of IMG-20220531-WA0025.jpg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Copy of IMG-20220531-WA0026.jpg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Copy of IMG-20220531-WA0027.jpg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Copy of IMG-20220531-WA0028.jpg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Copy of IMG-20220531-WA0029.jpg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Copy of IMG-20220531-WA0030.jpg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Copy of IMG-20220531-WA0031.jpg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Copy of IMG-20220531-WA0032.jpg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Copy of IMG-20220531-WA0033.jpg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Copy of IMG-20220531-WA0034.jpg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Copy of IMG-20220531-WA0035.jpg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Copy of IMG-20220531-WA0036.jpg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Copy of IMG-20220531-WA0037.jpg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Copy of IMG-20220531-WA0038.jpg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Copy of IMG-20220531-WA0039.jpg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Copy of IMG-20220531-WA0040.jpg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Copy of IMG-20220531-WA0041.jpg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Copy of IMG-20220531-WA0043.jpg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Copy of IMG-20220531-WA0044.jpg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Copy of IMG-20220531-WA0045.jpg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Copy of IMG-20220531-WA0046.jpg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Copy of IMG-20220531-WA0047.jpg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Copy of IMG-20220531-WA0048.jpg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Copy of IMG-20220531-WA0049.jpg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Copy of IMG-20220531-WA0050.jpg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Copy of IMG-20220531-WA0051.jpg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Copy of IMG-20220531-WA0052.jpg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Copy of IMG-20220531-WA0053.jpg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Copy of IMG-20220531-WA0054.jpg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Copy of IMG-20220531-WA0055.jpg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Copy of IMG-20220531-WA0056.jpg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Copy of IMG-20220531-WA0057.jpg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Alluvial_5.jpg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Alluvial_6 - Copy.jpg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Alluvial_6.jpg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Alluvial_7.jpg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Alluvial_8.jpg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Alluvial_9.jpg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Alluvial_47.jpg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Alluvial_48.jpg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Alluvial_50.jpg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Alluvial_53.jpg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\close-up-of-alluvial-soil-as-a-texturebackground-JCB3RY.jpg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Copy of 1000_F_240425429_YL91trtDxXQl8L0OKP7zyngeSb63olAC.jpg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Copy of 01060602previewen-02b.jpg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Copy of 01060602previewen-02d.jpg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Copy of alluvial-diamond-layers-mining-site-western-cape-south-africa-G8CR87.jpg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Copy of Alluvial-Soil..png,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Copy of alluvial-soil-1kg-green-era-original-imag4r54hhybzhqc.jpeg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Copy of alluvial-soil-1kg-green-era-original-imag4r54wbucymtp.jpeg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Copy of Alluvial-soil-distribution-in-India.jpg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Copy of Alluvial-soil-distribution-in-India-1.jpeg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Copy of alluvial-soil-profile-agricultural-land-260nw-1867228486.jpg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Copy of alluvial-soils-ricker-2primefarmland-1200x675-1.jpg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Copy of close-up-of-alluvial-soil-as-a-texturebackground-JCB3RY.jpg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Copy of desktop_137249cc-6732-40b3-94e1-1381ad82c07f.jpg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Copy of image (2).jpeg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Copy of image2 (2).jpeg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Copy of image3 (2).jpeg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Copy of image6 (2).jpeg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Copy of image7 (2).jpeg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Copy of image7.jpeg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Copy of image14 (2).jpeg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Copy of image14 (3).jpeg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Copy of image15 (2).jpeg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Copy of image16 (2).jpeg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Copy of image16 (3).jpeg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Copy of image17 (2).jpeg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Copy of image18.jpeg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Copy of image19 (2).jpeg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Copy of image24 (2).jpeg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Copy of image24 (3).jpeg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Copy of image30 (2).jpeg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Copy of images19 (2).jpg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Copy of images21.jpg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Copy of images42.jpg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Copy of images58.jpg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Copy of images60.jpg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Copy of images64.jpg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Copy of images105.jpg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Copy of images386.jpg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Alluvial_1.jpg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Alluvial_2.jpg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Alluvial_3.jpg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Alluvial_4.jpg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Alluvial_10.jpg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Alluvial_11.jpg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Alluvial_12 - Copy.jpg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Alluvial_12.jpg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Alluvial_13.jpg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Alluvial_14.jpg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Alluvial_15.jpg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Alluvial_16 - Copy.jpg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Alluvial_16.jpg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Alluvial_17.jpg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Alluvial_18 - Copy.jpg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Alluvial_18.jpg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Alluvial_19.jpg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Alluvial_20.jpg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Alluvial_21.jpg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Alluvial_22.jpg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Alluvial_23.jpg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Alluvial_24.jpg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Alluvial_25.jpg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Alluvial_26.jpg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Alluvial_27.jpg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Alluvial_28.jpg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Alluvial_29.jpg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Alluvial_30.jpg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Alluvial_31.jpg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Alluvial_32.jpg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Alluvial_33.jpg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Alluvial_34 - Copy.jpg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Alluvial_34.jpg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Alluvial_35 - Copy.jpg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Alluvial_35.jpg,Alluvial Soil
C:\Users\Engineer's Choice\Downloads\Smart Crop Advisor\Smart Crop Advisor\Smart Crop Advisor\Dataset\Train\Alluvial soil\Alluvial_36.jpg,Alluvial Soil
